t;x;y;q
30252;-10.9;60.3;7.3
30254;-11;67.4;8.9
30256;-10.8;69.7;8.8
30258;-11.4;69.7;7.3
30260;-12;64.2;7.7
30262;-12.3;59.1;8.4
30264;-13.6;65.9;6
30266;-13.9;69.3;7.2
30268;-15.3;69.9;5.9
30270;-15.2;61.6;6.5
30272;-16.2;58;4.1
30274;-16.7;64.2;6.5
30276;-17.4;71.7;3.1
30278;-17.7;72;4.3
30280;-17.8;63.5;3
30282;-17.7;64.8;4.2
30284;-16.9;65.6;2.5
30286;-16.5;72.7;2.6
30288;-15.3;72.1;3.7
30290;-14.3;61.7;2.9
30292;-13.1;64;2.3
30294;-12.7;65.2;2.8
30296;-13.3;70.5;3.7
30298;-13.9;69.1;2
30300;-15.6;62.7;4.1
30302;-16.4;62.8;3.6
30304;-17.6;67.6;4
30306;-18.9;71.5;3.2
30308;-20.5;69.9;5.8
30310;-21.2;61.4;4.9
30312;-21.5;63.3;6
30314;-22.1;68.2;4.5
30316;-22.9;70.2;6.5
30318;-21.9;67.3;6.5
30320;-20.7;62.9;5.7
30322;-19.6;66.3;7.3
30324;-18.4;70.9;7.2
30326;-17.8;67.5;8
30328;-16.6;63;6.8
30330;-17.1;65.4;7.1
30332;-18.3;68.8;7.7
30334;-18.9;72.2;8.4
30336;-20.6;66.6;7.3
30338;-22;67.4;7
30340;-23.1;71;7.4
30342;-23.1;69.9;7
30344;-24.3;71.3;7
30346;-24;65;5.9
30348;-23.3;66.6;5.1
30350;-21.8;71.7;4.9
30352;-19.9;67.9;4.6
30354;-18.7;65.2;4.4
30356;-18.2;63.8;3
30358;-18.4;68.4;2.9
30360;-19.3;71.7;3
30362;-20.4;66.5;2.8
30364;-22.1;64.7;3.7
30366;-23.1;67.1;1.9
30368;-24.2;71.9;2.7
30370;-24.3;71.9;3
30372;-23.3;62.5;3.3
30374;-21.5;64.2;3.9
30376;-21.4;70;2.8
30378;-19.3;70.5;4.3
30380;-19.4;66.9;4.5
30382;-20.7;61.4;4.6
30384;-22.2;66.3;6.1
30386;-23.7;73.4;4.3
30388;-25.5;72.8;6
30390;-26.1;67.1;6.9
30392;-25.9;63.9;6.9
30394;-25.8;71;7.9
30396;-25.2;75.8;7.4
30398;-23.5;67.5;7.9
30400;-22;62.1;7.4
30402;-21.1;63.6;8.7
30404;-22.2;72.6;8.4
30406;-24.3;71;8.5
30408;-26.3;61.5;8.2
30410;-27.4;64;6.7
30412;-28.3;67.5;8.4
30414;-27.1;73.3;6
30416;-26.7;68.8;7.6
30418;-23.8;59.7;6.1
30420;-22.3;65.7;5.6
30422;-21.7;69.7;5.3
30424;-22.5;71.6;4
30426;-23.4;63.3;3.9
30428;-26.3;63.8;4.6
30430;-28.6;69.2;4.1
30432;-28.5;71.1;4
30434;-29;68.8;4
30436;-27.4;61.8;3.7
30438;-25.9;63.2;3.4
30440;-25.1;71.4;4.9
30442;-25.4;70.8;4
30444;-27.2;68.1;5.5
30446;-28.3;64;5.9
30448;-31.1;67.5;5
30450;-31.5;74.7;7.3
30452;-29.9;67;5.2
30454;-28.4;63.3;7.6
30456;-26.4;64.9;7.9
30458;-26;66.8;7.9
30460;-26.4;69;9
30462;-28.1;63.1;8.7
30464;-30.3;62.7;8.9
30466;-31.7;68.7;8.4
30468;-32.1;70.6;9.3
30470;-30.5;70.2;8.2
30472;-27.7;64.4;9.1
30474;-26.1;65.8;9
30476;-26.7;70.6;7.7
30478;-28.6;70.1;8.8
30480;-30.9;66.7;6.4
30482;-32.1;66.5;6.2
30484;-31.9;67.8;4.3
30486;-30.6;72.3;5.8
30488;-29;68.4;3.5
30490;-28.6;63.7;4.4
30492;-29;67.9;3.8
30494;-31;68.8;2.9
30496;-33.6;73;4.1
30498;-35.1;68.7;2.3
30500;-34.7;65.8;3.6
30502;-32.3;70.9;1.4
30504;-31.3;70;3.7
30506;-32;69.8;3.1
30508;-32;63.9;4.7
30510;-34.6;62.1;4.7
30512;-35.4;67.6;4.5
30514;-35.3;70.6;5.9
30516;-34.1;68.8;4.3
30518;-32.4;64.6;6
30520;-30;61.9;5.5
30522;-31;68.6;6
30524;-32.5;73.5;7.7
30526;-35.1;68.2;7
30528;-35.9;63;8.9
30530;-33.9;65;7.2
30532;-32.7;68.6;9.2
30534;-32.1;72.6;6.3
30536;-34.3;69.2;8.4
30538;-35.9;61.2;6.3
30540;-37.6;64.6;8.5
30542;-38.4;69.2;6.1
30544;-35.7;72.1;7.9
30546;-35;71.1;6.2
30548;-34.5;60.8;5.7
30550;-35.9;61.1;5.6
30552;-36.5;66.9;3.8
30554;-38.6;71.8;3.8
30556;-36.8;69.8;1.8
30558;-35.5;65;3.5
30560;-33.1;60.2;1.5
30562;-34.3;66.2;3.5
30564;-35.9;70;2.2
30566;-37.3;69.4;3.3
30568;-37;62.9;2.8
30570;-36.1;62;3.7
30572;-34;61.6;3.5
30574;-34.6;67;2.8
30576;-36.7;70.5;4.7
30578;-37.7;63.2;3.1
30580;-38;60.1;5.2
30582;-37.4;64.1;6.4
30584;-35.7;64.1;5.2
30586;-35.5;68.9;8.3
30588;-37;69.8;6.2
30590;-38.5;61.8;7.8
30592;-38.7;60.7;5.7
30594;-36.8;64;7.8
30596;-35.5;65.7;7.5
30598;-34.4;67.8;7
30600;-35.2;67.3;8.9
30602;-36.4;61.5;7
30604;-37.7;61.5;7.9
30606;-37;65.3;6.5
30608;-35.8;65.9;6.6
30610;-34.2;65.6;4.2
30612;-35.8;61.7;5.2
30614;-38.4;58.5;2.2
30616;-40.2;59.7;4
30618;-39.1;63.1;2.8
30620;-37.8;67.3;3.2
30622;-36.3;65.2;3.5
30624;-37.8;61.5;2.6
30626;-39.6;63.6;3.3
30628;-41.1;62.1;1.3
30630;-39.4;63;3.7
30632;-36.8;67.4;1.7
30634;-34.8;64.2;4.1
30636;-36.5;60.1;3.7
30638;-38.1;59.7;4.4
30640;-40;64.2;5.2
30642;-38.9;62.7;5.1
30644;-35.3;62.8;5.4
30646;-37.1;64.6;4
30648;-38.2;60.1;6.9
30650;-40.4;57.3;5
30652;-42.3;61.1;7.6
30654;-40.4;64.6;7.4
30656;-38.9;63.8;6.9
30658;-37.6;63.6;8.6
30660;-39.1;62.6;5.7
30662;-41.3;59.1;7.7
30664;-41.6;57.4;5.8
30666;-39.8;60.9;7.5
30668;-37.5;63.6;7.4
30670;-37.4;63.7;6.9
30672;-39.3;62.4;6.5
30674;-41.8;61.5;4.5
30676;-40.8;58.8;6.1
30678;-38.2;58;2.1
30680;-36.8;58.5;3.6
30682;-37.8;61.8;1.9
30684;-40;61.7;3.3
30686;-40.9;63.4;2.8
30688;-39.9;58.5;2.1
30690;-37.7;54.6;1.6
30692;-37.2;55.2;0.4
30694;-39.3;57.6;2
30696;-41.1;58.4;1.2
30698;-40.8;62.4;2.7
30700;-39.3;63.4;3.7
30702;-37.8;63.3;1.4
30704;-37.5;57.8;3.9
30706;-40.4;55.8;2.3
30708;-41.7;55.5;4.1
30710;-39.5;58.9;4.5
30712;-39;60;4.9
30714;-38.4;60.7;6
30716;-41.3;62.5;4.3
30718;-43.8;59.6;6
30720;-43.1;58.9;5.2
30722;-40.2;52.9;7.1
30724;-39.6;53;6.7
30726;-40.8;55.7;6.9
30728;-40.7;55.1;5.8
30730;-43;60.8;5.9
30732;-41.4;62.6;6.3
30734;-37.7;59.7;6.7
30736;-37.4;58.4;6.4
30738;-39.4;55.6;5.5
30740;-40.5;53.3;4.5
30742;-41.2;52.1;4.8
30744;-39;53;3.9
30746;-39.5;57;4.1
30748;-41;57.9;4.3
30750;-42.8;61.7;2.1
30752;-44.3;61.5;2.3
30754;-43.9;58.7;1.5
30756;-40.9;55.1;2
30758;-41.4;54.1;3.6
30760;-41.1;54.4;0.9
30762;-44.3;53;3
30764;-43.8;52.5;1.1
30766;-42.5;55.6;3.2
30768;-40.4;57.1;3.1
30770;-39.8;58.3;2.4
30772;-40.5;61.6;2.7
30774;-41.5;56.7;3
30776;-40.7;54.9;4.7
30778;-39;51.8;4.6
30780;-37.7;51.6;3.3
30782;-40.2;52.6;4.9
30784;-42.2;52.7;5.8
30786;-44.5;53.2;6.8
30788;-43.5;53.6;5.9
30790;-41.3;55.9;5.1
30792;-39.2;54.7;7.2
30794;-40.4;56.6;7
30796;-43.7;57.9;7.7
30798;-43.9;56.9;6
30800;-41.6;52.4;7.8
30802;-37.9;50.3;7.1
30804;-37.7;49;7.7
30806;-39;49.6;6.1
30808;-41.8;47.5;6.1
30810;-42.2;49.7;7.4
30812;-40.7;49.9;5
30814;-39.1;50.2;6.2
30816;-40.7;54.2;3.4
30818;-42.2;54.5;5.8
30820;-44.3;54.7;4.2
30822;-43;54.7;2.1
30824;-41.3;54.5;3.4
30826;-39.5;55.1;3.3
30828;-39.6;51.2;2.8
30830;-41.1;49.8;1.3
30832;-42.5;49.4;2.5
30834;-43.5;50.4;2.6
30836;-40;49.6;2
30838;-39.1;50.9;1.8
30840;-37.2;48.8;3.7
30842;-39.1;51.9;2.5
30844;-41.1;52.6;2.3
30846;-40.9;51.5;3.6
30848;-40.1;54.4;4.1
30850;-39.1;53.9;3.1
30852;-39.4;52.5;4.1
30854;-41.4;52.4;5.7
30856;-43.7;53;3.7
30858;-42.8;50.4;5.2
30860;-40.9;50;5.8
30862;-39.8;49.6;4.8
30864;-39.4;46.8;5.2
30866;-42;47.7;8
30868;-42.8;47.7;4.4
30870;-42.6;47;7
30872;-41.7;47.4;7.6
30874;-37.8;46.1;6.2
30876;-37.2;48.3;6.4
30878;-38.1;48.5;9.5
30880;-38.8;47.7;4.8
30882;-40.2;51.1;8.4
30884;-39.7;49.5;7
30886;-39.1;50.6;6.7
30888;-38.9;51.4;6.1
30890;-39;50.3;8.3
30892;-40.7;49.3;4
30894;-42.4;48.2;7.8
30896;-44.1;48.3;4.8
30898;-41.2;46.6;4.9
30900;-40.6;48;6.2
30902;-39.1;45.8;3.8
30904;-39.7;46.4;3.8
30906;-42.4;46.1;4.7
30908;-43.7;47.7;1.7
30910;-42.6;45.9;4.5
30912;-40.1;45.2;2.1
30914;-38.7;45.3;1.8
30916;-38.8;46;4.4
30918;-39.1;44.7;0
30920;-41.8;45.1;4.2
30922;-41.8;45.3;1.4
30924;-42.3;44.5;2.3
30926;-40.1;44.5;2.8
30928;-39.8;46.1;0.7
30930;-38.8;45.8;4.9
30932;-40.9;47;0.5
30934;-42.6;46;4.3
30936;-42.4;47.1;1.9
30938;-44.2;46.6;2.9
30940;-42.5;47.5;3.6
30942;-39.2;47.4;1.8
30944;-38.4;48.2;5.1
30946;-39.5;48.4;1.2
30948;-40.4;46.6;6.1
30950;-42.7;48.1;1.7
30952;-42.4;45.9;6.8
30954;-41.2;45.4;2.3
30956;-38.9;45.1;7
30958;-35.8;44.8;3
30960;-35.2;44;7.3
30962;-36.2;44.6;3.3
30964;-37.9;42.9;7.3
30966;-40.1;43.6;5.5
30968;-41.5;44.1;7.3
30970;-41.2;43.9;5.5
30972;-39.2;42.6;7.1
30974;-36.4;42.6;5.9
30976;-36.4;41.9;7.7
30978;-37.1;41.7;5.1
30980;-39;41.8;7.7
30982;-41.3;41.3;6.2
30984;-42.5;42.2;7.7
30986;-44;41.1;5.9
30988;-42.8;42.1;7.5
30990;-40.8;41.9;5
30992;-37.9;41.3;7.6
30994;-36.7;41.9;5
30996;-38.6;42.4;7.1
30998;-38.7;41.4;5.1
31000;-40;41.3;6.4
31002;-41.2;40.8;5.1
31004;-41.5;41.1;5
31006;-40.6;41.6;5.7
31008;-38.9;41.8;4.1
31010;-36.2;41.2;5.1
31012;-34;41;3.9
31014;-34.1;41;3.8
31016;-36.1;41.5;4.1
31018;-37;40.9;2.6
31020;-39.1;41;3.6
31022;-41.1;41.7;2.3
31024;-41.3;41.5;2.6
31026;-40.2;41.5;2.5
31028;-38.4;41.7;1.6
31030;-35.4;41.2;2.5
31032;-35.1;41.6;2.5
31034;-34.8;41.6;1.3
31036;-34.5;40.9;2.3
31038;-36.6;41.2;2.3
31040;-39;41.5;1.1
31042;-39.7;41.2;2.4
31044;-40.3;40.9;1.2
31046;-41.7;41.4;1.8
31048;-40.3;41.2;1.9
31050;-39.1;41.7;1.7
31052;-37;41.6;2.4
31054;-36;41.8;1.8
31056;-35.4;41.9;2.2
31058;-35.8;42.2;1.9
31060;-36;42.1;2.6
31062;-37.5;42.1;2.1
31064;-38;41.6;2.4
31066;-39.8;41.9;2.8
31068;-40.4;42.1;2.8
31070;-39.6;41.6;2.3
31072;-39.6;41.5;2.8
31074;-39.2;41.2;2.7
31076;-38.3;41.6;2.6
31078;-35.6;41.3;2.9
31080;-34.1;41.1;3
31082;-34;42;3.4
31084;-32.3;41.3;2.6
31086;-32.9;41.8;3.6
31088;-33.4;41.8;3.5
31090;-34.4;42.3;3.7
31092;-34.6;41.4;3.3
31094;-36.8;42.5;4.5
31096;-37.4;42.2;4.2
31098;-37.8;41.8;4
31100;-37.8;42.3;3.9
31102;-37;41.7;4.8
31104;-37.1;42.5;4.5
31106;-35.9;41.8;4.7
31108;-34.1;41.4;4.4
31110;-32.6;41.3;5.1
31112;-32;41.5;4.9
31114;-31.7;41.8;5.3
31116;-31.7;41.4;5.1
31118;-32.5;42.2;5.5
31120;-32.5;41.7;5.9
31122;-32.7;41.6;5.3
31124;-33.6;41.5;5.7
31126;-34.5;41.8;5.6
31128;-35.1;41.5;5.7
31130;-35.8;41.8;6.3
31132;-36.4;41.1;5.5
31134;-36.9;41.6;6.3
31136;-37.7;42;5.7
31138;-37.2;41.9;6.2
31140;-36.7;41.7;6.5
31142;-35.5;41.2;5.8
31144;-34.6;41;6.3
31146;-34.3;41.7;6.3
31148;-32.9;41.9;6.7
31150;-32.3;41.8;6.5
31152;-31.6;41.9;6.7
31154;-31.4;41.9;6.9
31156;-31.4;41.7;6.3
31158;-31.5;41.8;6.8
31160;-31.9;41.8;6.7
31162;-31.5;41.2;6.9
31164;-32;40.9;6.4
31166;-33;41.3;7
31168;-32.6;41.2;6.3
31170;-33.4;41.5;6.4
31172;-34.3;41.8;6.7
31174;-34.2;41.3;6.9
31176;-34;40.8;6.3
31178;-34.6;41.1;7.1
31180;-34.7;41.4;6.4
31182;-35.8;41.8;7
31184;-35.6;41.8;6.9
31186;-35.9;41.8;6.9
31188;-35.7;41.8;6.6
31190;-34.9;41.6;6.9
31192;-33.7;41.1;6.7
31194;-33;41.2;6.8
31196;-33.2;41.8;6.9
31198;-31.4;41;6.5
31200;-31.1;41.4;6.7
31202;-30.7;41.6;6.9
31204;-30.7;41.6;6.8
31206;-29.8;41.4;6.9
31208;-29.9;41.6;6.7
31210;-28.8;41.1;6.3
31212;-29;41.1;6.8
31214;-29.5;41.7;6.3
31216;-29.2;41.3;7
31218;-29.2;40.7;6.5
31220;-29.4;41.2;6.5
31222;-29.5;41;6.3
31224;-29.8;40.9;6.8
31226;-30;40.8;6.3
31228;-30;40.9;7.2
31230;-31.2;41.8;6.4
31232;-31;41.3;6.8
31234;-30.7;40.9;6.1
31236;-31.1;41.2;6.4
31238;-31.5;41.3;6.6
31240;-31.5;41.2;6.6
31242;-32.3;41.6;6.3
31244;-31.5;41;6.4
31246;-32.4;41.2;6.4
31248;-32.9;41.6;6
31250;-33;41.4;6.9
31252;-32.8;41.6;6.3
31254;-33;41;6.1
31256;-32.4;41;6.2
31258;-33.1;41.4;6.3
31260;-32.9;41;6.1
31262;-32.9;40.4;6.1
31264;-32.9;40.5;6.1
31266;-33.1;41;5.9
31268;-33.7;41.3;6
31270;-33.6;41.1;6.1
31272;-33.7;40.9;6
31274;-32.7;40.4;5.9
31276;-33.4;41.1;5.9
31278;-33.4;41.3;5.9
31280;-32.7;40.8;5.7
31282;-32.2;40.3;5.7
31284;-32.4;40.8;5.7
31286;-32.7;41.1;6
31288;-32;40.5;5.5
31290;-32.4;41;5.6
31292;-31.5;40.3;5.5
31294;-31.6;40.7;5.8
31296;-31.3;40.7;5.8
31298;-31;40.3;5.4
31300;-30.6;40;5.5
31302;-30.4;40.2;5.3
31304;-29.9;40;5.1
31306;-30.4;40.6;5.1
31308;-29.8;40.2;4.9
31310;-29.5;40.3;5.1
31312;-29.5;40.6;5.4
31314;-29.4;40;5
31316;-29.3;40.2;5.3
31318;-28.8;39.8;5.1
31320;-28.6;40.2;4.8
31322;-28.6;40;5
31324;-28.6;40.2;4.8
31326;-28.6;40.4;5
31328;-28.1;40;4.7
31330;-28.2;39.7;4.8
31332;-28.8;40.2;5.2
31334;-28.8;40.3;4.7
31336;-28.2;39.9;4.9
31338;-28.7;40.2;4.8
31340;-28.2;40;4.8
31342;-27.9;39.5;4.3
31344;-27.9;39.4;4.6
31346;-28.3;40.2;4.5
31348;-28.1;39.5;4.4
31350;-28.1;39.8;4.8
31352;-28.3;40.2;4.7
31354;-28.3;39.9;3.8
31356;-28.2;39.6;4.3
31358;-28.6;40.2;4.7
31360;-27.9;39.6;4.4
31362;-27.5;39.5;4.7
31364;-27.6;39.3;4.3
31366;-28.3;40;3.9
31368;-28.3;40.2;4.1
31370;-28.1;39.5;3.9
31372;-27.9;39.4;4.1
31374;-27.7;39.4;4
31376;-28.3;39.8;4
31378;-27.5;39.2;4.2
31380;-28.4;40;3.9
31382;-28;39.5;3.9
31384;-27.5;39.4;4.1
31386;-28.1;40;4.1
31388;-28.1;40;4.4
31390;-28;39.8;3.8
31392;-27.2;39.1;3.7
31394;-27.5;39.3;4
31396;-28;40.1;4.5
31398;-28;40;3.8
31400;-28;39.7;3.4
31402;-27.4;39.5;4
31404;-27.3;39.8;3.7
31406;-27.3;39.1;3.2
31408;-27.2;38.9;3.4
31410;-27.3;39.3;3.9
31412;-27;39.2;3.3
31414;-26.7;38.9;3
31416;-27.1;39.2;3.5
31418;-27.2;39.4;3.8
31420;-27.5;39.6;2.8
31422;-26.9;38.9;3.2
31424;-27.3;39.9;3.4
31426;-27.1;39.4;2.9
31428;-27.3;39.7;2.9
31430;-27.3;39;3.9
31432;-26.9;39.7;2.9
31434;-27.3;39.6;2.8
31436;-26.8;38.7;3.9
31438;-27.2;39.6;3.2
31440;-27.1;39.4;2.4
31442;-26.7;39.1;3.6
31444;-27;38.8;3.4
31446;-26.8;38.8;2.2
31448;-26.6;39.4;3
31450;-26.4;38.7;3.6
31452;-26.7;39.2;2.8
31454;-26.4;38.7;2.8
31456;-26.8;39.2;3.8
31458;-27.3;39.3;2.8
31460;-27;39.4;2.2
31462;-26.6;38.7;3.4
31464;-26.8;39.8;3.4
31466;-27.1;39.6;2.4
31468;-27;39.2;3.3
31470;-26.8;38.8;3.8
31472;-27;38.7;2.3
31474;-26.9;38.8;2.6
31476;-27.5;39;3.6
31478;-27.8;39.3;3.1
31480;-27.3;38.6;2.4
31482;-27.7;38.8;3.2
31484;-27.7;38.7;3
31486;-28.2;39.6;2.8
31488;-28.1;39.4;2.9
31490;-27.5;38.8;3.1
31492;-27.9;39.3;2.8
31494;-27.6;39;2.5
31496;-27.9;39.2;2.9
31498;-27.9;38.8;3
31500;-28.1;39.2;2.8
31502;-28.3;39.2;2.7
31504;-27.8;38.7;2.9
31506;-28.2;39;2.9
31508;-28.3;39.4;2.9
31510;-27.8;38.8;2.8
31512;-27.7;39.1;3.3
31514;-27.6;39.1;2.9
31516;-28.3;39.6;2.3
31518;-28.6;38.8;2.5
31520;-28;38.5;3.8
31522;-28.2;38.4;2.2
31524;-28.4;38.6;2.7
31526;-28.7;39.2;3.5
31528;-28.7;38.9;2.3
31530;-28.7;39.5;2.8
31532;-29.3;39.6;3.7
31534;-28.9;39.1;2.8
31536;-29;39;2.8
31538;-28.8;39;3.5
31540;-28.8;39.2;2.4
31542;-28.7;38.6;2.5
31544;-29;39.5;3.6
31546;-28.4;38.8;3
31548;-28.3;39.6;2.3
31550;-28.6;39.4;2.9
31552;-28;38.9;3.4
31554;-28.5;39.5;2.3
31556;-27.8;38.9;2.7
31558;-28.5;39.5;3.9
31560;-28.1;39.1;2.7
31562;-28.1;39.1;2.4
31564;-28.7;39.3;4
31566;-28.5;39.2;2.7
31568;-29.4;39.5;1.9
31570;-29.4;39.1;3.7
31572;-29.5;39.1;2.9
31574;-29.8;39.6;1.6
31576;-30.5;39.3;3.4
31578;-30.5;39.2;3.6
31580;-30.7;39.6;1.9
31582;-31.1;39.3;2.8
31584;-30.9;38.8;3.6
31586;-31.5;39.5;2
31588;-31.8;39.8;2.9
31590;-31.9;39.5;3.9
31592;-31.1;38.8;1.8
31594;-31.7;39.3;2.1
31596;-32.5;39.7;3.9
31598;-32.1;38.9;1.8
31600;-33.1;38.9;1.7
31602;-32.4;38.7;4.4
31604;-33.1;38.9;2.5
31606;-33.9;39.5;1.8
31608;-34.3;39.5;4
31610;-34.3;39.3;2.4
31612;-34.3;39.2;1.8
31614;-34;38.9;3.9
31616;-35;39.5;2.9
31618;-34.2;38.7;1.9
31620;-34.2;38.8;3.7
31622;-34.9;39.5;3.1
31624;-33.9;38.8;1.8
31626;-34.7;39.3;3.3
31628;-34.6;39.2;3.5
31630;-33.8;39;1.5
31632;-33.4;39;2.8
31634;-34.1;39.6;4.1
31636;-32.4;38.7;1.8
31638;-32.2;38.7;2.4
31640;-31.4;38.4;4.1
31642;-31.9;39.1;1.8
31644;-31.1;38.7;2
31646;-30.9;39.2;3.8
31648;-31.2;39.6;2.7
31650;-30.8;39.2;1.3
31652;-30.9;39.2;3.4
31654;-31.8;39.8;3.4
31656;-32;39.6;1.3
31658;-32;39.5;3.5
31660;-31.7;38.6;3.7
31662;-32.3;39.2;1.3
31664;-32.2;38.8;2.9
31666;-32.4;39.2;3.5
31668;-33.2;39.5;1.6
31670;-32.2;38.8;2.5
31672;-33;39.1;3.8
31674;-32.9;39.2;1.5
31676;-33.8;39.4;2.1
31678;-33.7;38.9;3.9
31680;-34.3;38.8;1.8
31682;-35.4;39.5;1.6
31684;-34.7;38.4;3.8
31686;-35.9;39.1;2.5
31688;-35.9;38.7;1
31690;-35.9;39.7;3.9
31692;-35.3;38.9;2.4
31694;-34.8;39;1.1
31696;-34.6;39.8;3.2
31698;-34.3;39.7;2.8
31700;-33.3;39.5;1.2
31702;-31.6;38.7;3.5
31704;-30.8;38.9;2.9
31706;-30.4;39.2;1
31708;-29.8;39.1;3
31710;-30.1;39;2.9
31712;-29.9;39;0.8
31714;-31;39.1;2.6
31716;-31.3;39.2;3.7
31718;-32.3;39.9;1.1
31720;-32.5;39.7;2.1
31722;-32.7;38.8;3.6
31724;-33.3;38.7;1.7
31726;-34.9;39.5;1.4
31728;-34.8;38.7;3.6
31730;-35.2;38.9;1.6
31732;-36.7;39.4;0.9
31734;-37;39.7;3.5
31736;-37.1;39.7;1.6
31738;-35.8;39.1;0.9
31740;-35.3;39.3;3.5
31742;-34.7;39.5;2.2
31744;-33.1;39.2;1
31746;-33.1;39.5;3
31748;-32.8;39.4;2.8
31750;-32.7;39.5;0.4
31752;-32.9;38.8;2.8
31754;-34.1;39.3;3
31756;-35.1;39.5;0.7
31758;-36.1;39.7;2.1
31760;-37.2;39.8;3.5
31762;-37.4;39.4;0.5
31764;-38.8;40.2;1.8
31766;-38.7;39.1;3.4
31768;-39.1;39;1.1
31770;-39;39.2;1.4
31772;-38.1;38.5;3.5
31774;-37.2;39.3;1.1
31776;-35.1;38.6;1.2
31778;-34.4;39.2;3.3
31780;-34.1;39.5;1.4
31782;-34.6;40;0.9
31784;-35.6;40;3.3
31786;-36.3;39.6;2
31788;-37.1;39;0.2
31790;-39;39.3;2.9
31792;-39.4;38.6;2.7
31794;-40;38.8;0.6
31796;-40.8;39;2.8
31798;-40.6;39.4;3.4
31800;-39.5;39.7;0.6
31802;-37.6;39.3;2.1
31804;-35.1;38.9;3.8
31806;-34.8;39.4;0.1
31808;-34.8;39.8;2.2
31810;-34.5;39.2;3.3
31812;-35.9;39;0.1
31814;-37;38.8;2.2
31816;-38;39;3.3
31818;-40.1;39.5;0.4
31820;-40.3;39.5;2
31822;-38.6;38.8;3.4
31824;-37.1;38.6;0.5
31826;-36.3;39.2;1.8
31828;-35.5;39.7;3.7
31830;-35.1;39.7;0.5
31832;-35.7;39.7;1.3
31834;-36.5;38.9;3.9
31836;-38.5;38.8;1
31838;-41.5;39.5;1.4
31840;-43;39.7;3.8
31842;-41.6;38.6;1.1
31844;-41.3;38.7;0.7
31846;-39.7;39;3.6
31848;-37.5;39.2;1.7
31850;-37.6;39.7;0.2
31852;-37.7;39.7;3.6
31854;-39;39.9;1.8
31856;-40.7;39.9;0.3
31858;-41.4;39.1;3
31860;-43.5;40;2.2
31862;-43.6;39.7;0.3
31864;-41.6;38.9;2.8
31866;-39.2;38.8;3
31868;-37.8;39.3;0.3
31870;-36.2;38.6;1.8
31872;-36.5;38.9;3.2
31874;-39.7;39.9;0.8
31876;-41.5;39.8;1
31878;-43.1;39.4;3.3
31880;-43.3;38.9;1.9
31882;-42.4;39;0.7
31884;-40.7;38.7;3.1
31886;-39.6;39;2.6
31888;-39.3;38.5;0.4
31890;-41.3;39.2;2.8
31892;-42.9;39.2;3
31894;-44.3;39.2;0.1
31896;-45.5;39.5;1.5
31898;-45;39.5;3.8
31900;-41.8;39.4;1.1
31902;-40;38.9;1
31904;-40.4;38.8;3.3
31906;-42.3;39.5;1.9
31908;-43.7;39.2;0.3
31910;-44.4;38.9;3.2
31912;-44.9;39.1;2.2
31914;-41.9;39;-0.2
31916;-39.9;39.5;2.8
31918;-40;39.8;2.8
31920;-39.5;39.5;0.3
31922;-40.6;39.1;1.9
31924;-42.9;38.8;2.9
31926;-44.4;39.2;0.7
31928;-43.5;39.4;1.1
31930;-41.2;38.9;3.7
31932;-41.6;39.7;1.1
31934;-41.2;39;0.2
31936;-43;38.9;3.1
31938;-45.5;39.1;1.8
31940;-45.2;39;0.1
31942;-43.5;39.1;3.1
31944;-41.8;39.1;2.5
31946;-42.9;39.5;0
31948;-44;38.9;2.5
31950;-46.6;39.1;3.3
31952;-47.2;39.3;0
31954;-45;39.2;1.4
31956;-41.5;39.1;3.1
31958;-41.2;40.1;0.4
31960;-40.2;39.4;1.2
31962;-42.3;39;3.8
31964;-43.1;38.9;0.5
31966;-44;39.8;0.4
31968;-42.8;39.8;3.3
31970;-42.1;39.6;1.2
31972;-43;39.3;0.7
31974;-45.1;39.3;3.3
31976;-46.8;39.3;2
31978;-46.1;39.5;-0.3
31980;-43.5;38.8;3.2
31982;-44.3;39.3;3.2
31984;-44.6;38.8;0
31986;-47;39.4;2.9
31988;-46.6;38.9;3.4
31990;-45.7;39.5;0
31992;-42.9;39.4;2.1
31994;-42.5;39.2;3.4
31996;-45.9;39.9;0.3
31998;-47.3;40;0.9
32000;-46.1;39.6;3.9
32002;-43.5;39.1;1
32004;-43.1;38.9;0.6
32006;-45.2;38.8;3.9
32008;-47.4;38.8;0.8
32010;-47;38.9;0.1
32012;-45.1;39.2;3.5
32014;-43.7;38.7;1.8
32016;-46.4;40;0.1
32018;-47.9;39.7;3.1
32020;-47.2;39.1;1.9
32022;-44.5;38.9;0
32024;-42.8;39.7;2.9
32026;-44.1;39.5;2.2
32028;-46.5;39.4;-0.3
32030;-46.6;38.9;2.6
32032;-45.8;39.4;2.5
32034;-45;39.3;-0.3
32036;-45.1;38.8;1.8
32038;-48.5;38.8;2.8
32040;-49.3;39.2;-0.4
32042;-46.7;39.5;1.9
32044;-45.6;39.3;2.7
32046;-47;39.7;-0.1
32048;-49.3;39.9;1.7
32050;-47.8;39.2;3.1
32052;-45.1;39.3;-0.5
32054;-43.4;39.3;1
32056;-43.8;38.9;3.2
32058;-47.7;39.6;0
32060;-46.7;39.5;0.9
32062;-45.2;39.8;3.9
32064;-45;39.9;0.7
32066;-47.5;39.6;0.4
32068;-49.7;39.8;3.5
